articleId,source,sourceArticleId,url,rawTitle,publishedAt,section,collectedAt,rawSha256,indexParserVersion,hasBracketLabel,has_bracket_label,raw_label,label_group,title_chars,title_token_count,hour,weekday,month,day_index,hour_bucket,title_length_bucket,raw_label_count
5170668,mbn,5170668,https://www.mbn.co.kr/news/life/5170668,[Style] More Shampooing…“뿌리 탄탄 볼륨 업!”,2026-01-22 16:56:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,37,7,16,목,2026-01,21,오후(12–17),중하,20
5170666,mbn,5170666,https://www.mbn.co.kr/news/life/5170666,[Health Recipe] 이제 금연도 PT 받자! 금연 전문가의 ‘착붙’ 케어,2026-01-22 16:50:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Health Recipe,Health Recipe,45,10,16,목,2026-01,21,오후(12–17),중상,20
5169861,mbn,5169861,https://www.mbn.co.kr/news/life/5169861,새해맞이 스트레스 관리법…스트레서(stresser)로부터 ‘거리 두기’ [Mind Note],2026-01-19 17:36:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,51,10,17,월,2026-01,18,오후(12–17),김,0
5169288,mbn,5169288,https://www.mbn.co.kr/news/life/5169288,"[Consumer News] 글로벌 존재감 드러내는 K-뷰티, CES 매료시킨 기술력 뭐길래",2026-01-16 12:24:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Consumer News,Consumer News,51,11,12,금,2026-01,15,오후(12–17),김,11
5169050,mbn,5169050,https://www.mbn.co.kr/news/life/5169050,"'요양병원 간병 급여화' 속도…""지역 일자리 창출 마중물 될 것""",2026-01-15 15:03:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,10,15,목,2026-01,14,오후(12–17),중하,0
5169034,mbn,5169034,https://www.mbn.co.kr/news/life/5169034,"'두쫀쿠 열풍' 전문의 경고…""당과 포화지방 농축, 한 입에 먹었다간""",2026-01-15 14:20:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,39,10,14,목,2026-01,14,오후(12–17),중하,0
5168875,mbn,5168875,https://www.mbn.co.kr/news/life/5168875,내일 출근길 '미끌' 살얼음 조심…전국 미세먼지 '나쁨',2026-01-14 19:26:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,31,8,19,수,2026-01,13,저녁(18–23),짧음,0
5168534,mbn,5168534,https://www.mbn.co.kr/news/life/5168534,[Style] 완벽한 커버에 윤기 더하는 ‘하나의 킥’,2026-01-13 16:46:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,30,7,16,화,2026-01,12,오후(12–17),짧음,20
5168528,mbn,5168528,https://www.mbn.co.kr/news/life/5168528,“운동도 과자 먹듯 하자” 운동 스낵 알람 설정하기 [Health Recipe],2026-01-13 16:42:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,44,10,16,화,2026-01,12,오후(12–17),중상,0
5168467,mbn,5168467,https://www.mbn.co.kr/news/life/5168467,고 안성기 앗아간 '기도 폐쇄' 흔한 일일까?…법의학자의 분석,2026-01-13 13:51:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,34,9,13,화,2026-01,12,오후(12–17),짧음,0
5168367,mbn,5168367,https://www.mbn.co.kr/news/life/5168367,김치 없으면 밥 못 먹는데…암 기여도 1위 음식은 '염장 채소',2026-01-13 09:00:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,35,11,9,화,2026-01,12,오전(6–11),중하,0
5168194,mbn,5168194,https://www.mbn.co.kr/news/life/5168194,[Find Dining] 오붓한 대화가 있는 곳…고요함 속에서 깊어지는 이야기,2026-01-12 14:52:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Find Dining,Find Dining,43,10,14,월,2026-01,11,오후(12–17),중상,24
5168190,mbn,5168190,https://www.mbn.co.kr/news/life/5168190,[Mind Note] 최고의 시작을 만드는 방법 ‘최신효과’의 힘,2026-01-12 14:48:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Mind Note,Mind Note,36,9,14,월,2026-01,11,오후(12–17),중하,7
5168164,mbn,5168164,https://www.mbn.co.kr/news/life/5168164,''10조 투입' 상급종합병원 구조전환…지역 의료 붕괴 가속화 우려,2026-01-12 11:45:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,37,9,11,월,2026-01,11,오전(6–11),중하,0
5167637,mbn,5167637,https://www.mbn.co.kr/news/life/5167637,[Consumer News] 올겨울 미식 책임진 인기 간식…‘두쫀쿠’ 열풍부터 슈톨렌 호두과자까지?,2026-01-09 11:34:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Consumer News,Consumer News,55,11,11,금,2026-01,8,오전(6–11),김,11
5167209,mbn,5167209,https://www.mbn.co.kr/news/life/5167209,"내일 서울 아침 ""체감 -13도↓""…하루새 기온 '뚝'",2026-01-07 18:47:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,30,8,18,수,2026-01,6,저녁(18–23),짧음,0
5167208,mbn,5167208,https://www.mbn.co.kr/news/life/5167208,[Style] 그래니 코어(Granny Core)…단정하고 편안하게 감성 살리기,2026-01-07 18:30:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,44,9,18,수,2026-01,6,저녁(18–23),중상,20
5167207,mbn,5167207,https://www.mbn.co.kr/news/life/5167207,몸이 보내는 간 건강 적신호…과묵해서 무서운 ‘간’ [Health Recipe],2026-01-07 18:26:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,44,10,18,수,2026-01,6,저녁(18–23),중상,0
5166117,mbn,5166117,https://www.mbn.co.kr/news/life/5166117,[Consumer News] ‘흑백요리사 시즌2’ 또 심상치 않다…유통업계 ‘미식 마케팅’ 주목,2026-01-02 15:36:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Consumer News,Consumer News,53,11,15,금,2026-01,1,오후(12–17),김,11
5166010,mbn,5166010,https://www.mbn.co.kr/news/life/5166010,"[Issue Pick]붉은 말의 해, 병오년 이모저모...2026년, 이런 것이 바뀌어요!",2026-01-02 10:36:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Issue Pick,Issue Pick,50,11,10,금,2026-01,1,오전(6–11),김,2
5166002,mbn,5166002,https://www.mbn.co.kr/news/life/5166002,"김경란·윤지영·문희경, MBN '건강의 여신' MC로 뭉친다!",2026-01-02 10:04:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,34,8,10,금,2026-01,1,오전(6–11),짧음,0
5165906,mbn,5165906,https://www.mbn.co.kr/news/life/5165906,'꽁꽁' 얼어붙은 새해 첫 출근길 '-17도' 뚝…찬바람 쌩쌩,2026-01-01 17:23:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,34,9,17,목,2026-01,0,오후(12–17),짧음,0
